price,security_deposit,cleaning_fee,availability_365,review_scores_value
833,805.2062841530054,104.45833333333333,365.0,9.305147058823529
200,805.2062841530054,100.0,220.44979367262724,9.305147058823529
169,805.2062841530054,39.0,145.0,10.0
200,100.0,10.0,220.44979367262724,9.0
259,805.2062841530054,48.0,31.0,9.0
75,400.0,80.0,303.0,9.305147058823529
1200,805.2062841530054,400.0,207.0,10.0
45,100.0,20.0,288.0,9.0
84,805.2062841530054,104.45833333333333,199.0,9.305147058823529
119,250.0,70.0,171.0,8.0
33,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
55,805.2062841530054,20.0,136.0,9.0
60,805.2062841530054,104.45833333333333,56.0,9.305147058823529
80,805.2062841530054,110.0,65.0,9.305147058823529
118,500.0,104.45833333333333,220.44979367262724,8.0
99,100.0,75.0,103.0,10.0
53,805.2062841530054,25.0,161.0,10.0
55,805.2062841530054,104.45833333333333,249.0,8.0
30,805.2062841530054,104.45833333333333,317.0,9.0
70,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
59,805.2062841530054,25.0,157.0,10.0
43,805.2062841530054,10.0,49.0,9.0
2000,805.2062841530054,104.45833333333333,180.0,9.305147058823529
198,805.2062841530054,150.0,43.0,6.0
451,805.2062841530054,80.0,97.0,10.0
199,805.2062841530054,79.0,135.0,9.0
548,805.2062841530054,104.45833333333333,90.0,10.0
750,300.0,250.0,272.0,9.305147058823529
170,100.0,150.0,307.0,7.0
104,805.2062841530054,40.0,356.0,9.305147058823529
18,805.2062841530054,104.45833333333333,338.0,8.0
90,805.2062841530054,10.0,228.0,9.305147058823529
856,785.0,306.0,314.0,9.0
100,805.2062841530054,110.0,220.44979367262724,9.305147058823529
64,300.0,65.0,273.0,9.0
40,500.0,40.0,220.44979367262724,9.305147058823529
200,805.2062841530054,40.0,36.0,10.0
115,805.2062841530054,45.0,142.0,10.0
125,500.0,100.0,163.0,10.0
44,100.0,10.0,85.0,9.0
80,100.0,50.0,275.0,9.0
66,136.0,59.0,58.0,10.0
90,805.2062841530054,50.0,152.0,9.0
15,100.0,20.0,180.0,10.0
15,100.0,20.0,174.0,10.0
150,600.0,75.0,310.0,10.0
101,805.2062841530054,100.0,334.0,10.0
108,805.2062841530054,90.0,84.0,9.0
377,805.2062841530054,114.0,220.44979367262724,9.305147058823529
40,150.0,20.0,220.44979367262724,10.0
46,805.2062841530054,104.45833333333333,276.0,9.305147058823529
145,500.0,55.0,12.0,9.0
59,805.2062841530054,70.0,11.0,9.0
24,805.2062841530054,104.45833333333333,1.0,9.305147058823529
50,805.2062841530054,104.45833333333333,220.44979367262724,10.0
71,805.2062841530054,104.45833333333333,188.0,8.0
12,170.0,5.0,268.0,9.0
25,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
70,250.0,50.0,275.0,7.0
168,805.2062841530054,150.0,76.0,9.305147058823529
69,805.2062841530054,150.0,56.0,9.305147058823529
60,805.2062841530054,15.0,334.0,9.0
115,250.0,104.45833333333333,365.0,9.305147058823529
24,805.2062841530054,7.0,268.0,10.0
71,805.2062841530054,30.0,364.0,10.0
447,805.2062841530054,104.45833333333333,336.0,9.305147058823529
150,805.2062841530054,75.0,336.0,10.0
110,3000.0,92.0,180.0,8.0
501,805.2062841530054,104.45833333333333,365.0,9.305147058823529
95,791.0,105.0,119.0,9.305147058823529
79,805.2062841530054,10.0,344.0,9.0
219,500.0,30.0,90.0,10.0
20,805.2062841530054,10.0,220.44979367262724,9.305147058823529
89,805.2062841530054,35.0,321.0,9.0
7203,805.2062841530054,104.45833333333333,365.0,7.0
35,805.2062841530054,30.0,249.0,10.0
300,805.2062841530054,50.0,295.0,10.0
148,805.2062841530054,60.0,180.0,10.0
300,805.2062841530054,120.0,220.44979367262724,9.305147058823529
130,805.2062841530054,110.0,220.44979367262724,10.0
40,805.2062841530054,104.45833333333333,81.0,9.0
17,805.2062841530054,104.45833333333333,90.0,10.0
424,805.2062841530054,200.0,160.0,10.0
120,805.2062841530054,48.0,73.0,9.0
50,200.0,35.0,318.0,10.0
129,805.2062841530054,20.0,5.0,10.0
50,805.2062841530054,30.0,252.0,10.0
353,805.2062841530054,104.45833333333333,179.0,9.0
285,805.2062841530054,104.45833333333333,362.0,8.0
53,805.2062841530054,104.45833333333333,291.0,9.0
424,805.2062841530054,98.0,75.0,10.0
159,300.0,170.0,308.0,9.0
110,805.2062841530054,80.0,229.0,10.0
90,250.0,50.0,289.0,9.305147058823529
301,805.2062841530054,25.0,220.44979367262724,10.0
157,250.0,150.0,31.0,9.0
105,527.0,104.45833333333333,365.0,10.0
50,805.2062841530054,15.0,46.0,9.0
1900,805.2062841530054,104.45833333333333,80.0,9.0
489,805.2062841530054,104.45833333333333,40.0,9.305147058823529
149,805.2062841530054,30.0,164.0,10.0
151,805.2062841530054,50.0,34.0,9.0
50,805.2062841530054,15.0,330.0,9.0
259,500.0,175.0,208.0,10.0
50,805.2062841530054,25.0,316.0,10.0
40,805.2062841530054,104.45833333333333,59.0,9.0
50,200.0,15.0,140.0,9.0
58,805.2062841530054,104.45833333333333,88.0,9.305147058823529
295,805.2062841530054,104.45833333333333,333.0,9.0
85,805.2062841530054,85.0,15.0,10.0
200,805.2062841530054,60.0,353.0,9.0
150,100.0,15.0,365.0,9.0
120,300.0,104.45833333333333,37.0,9.0
94,805.2062841530054,65.0,332.0,9.0
322,805.2062841530054,50.0,49.0,10.0
100,250.0,100.0,339.0,9.0
75,805.2062841530054,15.0,138.0,10.0
285,805.2062841530054,341.0,233.0,9.305147058823529
40,805.2062841530054,104.45833333333333,313.0,10.0
526,805.2062841530054,104.45833333333333,220.44979367262724,9.0
53,805.2062841530054,104.45833333333333,220.44979367262724,10.0
628,805.2062841530054,104.45833333333333,81.0,10.0
55,805.2062841530054,104.45833333333333,220.44979367262724,9.0
502,1000.0,300.0,102.0,10.0
148,805.2062841530054,104.45833333333333,179.0,9.305147058823529
45,805.2062841530054,104.45833333333333,220.44979367262724,10.0
127,300.0,104.45833333333333,318.0,10.0
654,805.2062841530054,104.45833333333333,130.0,10.0
23,805.2062841530054,12.0,90.0,9.0
47,805.2062841530054,8.0,3.0,9.0
17,805.2062841530054,104.45833333333333,75.0,10.0
68,805.2062841530054,104.45833333333333,293.0,10.0
199,1000.0,80.0,220.44979367262724,10.0
675,1000.0,425.0,151.0,10.0
228,805.2062841530054,104.45833333333333,15.0,8.0
250,400.0,85.0,317.0,9.0
80,805.2062841530054,104.45833333333333,179.0,9.305147058823529
50,805.2062841530054,18.0,193.0,9.0
79,500.0,140.0,154.0,10.0
600,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
91,400.0,85.0,240.0,9.0
369,805.2062841530054,47.0,358.0,9.0
950,805.2062841530054,200.0,2.0,10.0
754,10000.0,104.45833333333333,362.0,9.305147058823529
151,805.2062841530054,240.0,136.0,10.0
47,300.0,15.0,281.0,9.0
903,900.0,104.45833333333333,220.44979367262724,9.0
150,190.0,15.0,241.0,9.0
1303,805.2062841530054,104.45833333333333,39.0,9.305147058823529
159,500.0,135.0,14.0,9.0
786,524.0,104.45833333333333,365.0,9.305147058823529
793,1000.0,50.0,47.0,10.0
683,805.2062841530054,104.45833333333333,87.0,9.305147058823529
70,805.2062841530054,104.45833333333333,220.44979367262724,8.0
353,805.2062841530054,100.0,83.0,9.305147058823529
100,805.2062841530054,29.0,83.0,9.0
16,200.0,15.0,61.0,10.0
200,805.2062841530054,60.0,220.44979367262724,10.0
59,805.2062841530054,25.0,365.0,9.0
46,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
65,805.2062841530054,40.0,266.0,10.0
1287,805.2062841530054,280.0,220.44979367262724,10.0
99,805.2062841530054,84.0,209.0,10.0
295,805.2062841530054,104.45833333333333,173.0,9.305147058823529
42,805.2062841530054,65.0,111.0,10.0
500,1000.0,100.0,220.44979367262724,9.0
29,85.0,5.0,10.0,10.0
63,150.0,35.0,173.0,10.0
65,805.2062841530054,104.45833333333333,297.0,10.0
950,250.0,65.0,314.0,10.0
70,805.2062841530054,104.45833333333333,265.0,10.0
55,100.0,20.0,20.0,9.0
119,805.2062841530054,104.45833333333333,218.0,10.0
453,596.0,104.45833333333333,365.0,9.305147058823529
55,805.2062841530054,10.0,220.44979367262724,10.0
180,805.2062841530054,100.0,104.0,9.0
103,805.2062841530054,104.45833333333333,148.0,9.305147058823529
58,500.0,60.0,300.0,2.0
174,805.2062841530054,104.45833333333333,284.0,9.305147058823529
80,150.0,100.0,38.0,9.0
49,805.2062841530054,104.45833333333333,256.0,8.0
699,805.2062841530054,157.0,242.0,9.0
46,200.0,19.0,365.0,6.0
264,805.2062841530054,104.45833333333333,90.0,9.305147058823529
81,805.2062841530054,50.0,220.44979367262724,10.0
55,805.2062841530054,25.0,314.0,9.0
749,29897.0,250.0,179.0,6.0
165,805.2062841530054,75.0,220.44979367262724,9.305147058823529
112,805.2062841530054,50.0,220.44979367262724,10.0
85,200.0,100.0,274.0,10.0
47,805.2062841530054,10.0,2.0,9.0
44,805.2062841530054,10.0,365.0,7.0
56,500.0,70.0,220.44979367262724,10.0
68,805.2062841530054,104.45833333333333,365.0,10.0
151,805.2062841530054,10.0,220.44979367262724,9.305147058823529
151,805.2062841530054,69.0,39.0,9.0
55,805.2062841530054,104.45833333333333,220.44979367262724,10.0
100,300.0,50.0,220.44979367262724,10.0
450,1500.0,175.0,76.0,8.0
69,805.2062841530054,25.0,364.0,9.305147058823529
60,805.2062841530054,104.45833333333333,365.0,9.305147058823529
597,805.2062841530054,104.45833333333333,220.44979367262724,9.0
3399,5000.0,500.0,267.0,9.305147058823529
65,100.0,15.0,285.0,10.0
90,805.2062841530054,104.45833333333333,365.0,10.0
298,805.2062841530054,104.45833333333333,220.44979367262724,10.0
284,805.2062841530054,104.45833333333333,365.0,9.305147058823529
45,500.0,60.0,220.44979367262724,10.0
23,805.2062841530054,104.45833333333333,220.44979367262724,10.0
25,805.2062841530054,8.0,220.44979367262724,9.0
100,200.0,10.0,165.0,8.0
246,400.0,200.0,220.44979367262724,9.0
191,500.0,104.45833333333333,365.0,10.0
20,805.2062841530054,5.0,220.44979367262724,8.0
4828,805.2062841530054,104.45833333333333,365.0,9.305147058823529
90,805.2062841530054,104.45833333333333,220.44979367262724,10.0
95,150.0,70.0,99.0,10.0
295,596.0,104.45833333333333,358.0,10.0
597,805.2062841530054,104.45833333333333,362.0,9.0
70,805.2062841530054,104.45833333333333,362.0,9.305147058823529
228,1000.0,104.45833333333333,179.0,9.305147058823529
187,805.2062841530054,90.0,122.0,10.0
99,500.0,70.0,220.44979367262724,9.0
542,1000.0,100.0,145.0,9.0
65,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
60,500.0,50.0,179.0,9.305147058823529
159,300.0,129.0,100.0,9.0
1055,805.2062841530054,104.45833333333333,365.0,9.305147058823529
761,805.2062841530054,117.0,220.44979367262724,10.0
290,805.2062841530054,77.0,202.0,10.0
683,805.2062841530054,200.0,299.0,9.0
30,805.2062841530054,104.45833333333333,180.0,9.305147058823529
119,805.2062841530054,65.0,199.0,10.0
85,805.2062841530054,30.0,220.44979367262724,9.0
227,805.2062841530054,104.45833333333333,87.0,9.305147058823529
67,805.2062841530054,104.45833333333333,57.0,9.0
50,805.2062841530054,35.0,365.0,6.0
68,150.0,8.0,47.0,9.0
150,500.0,80.0,26.0,10.0
35,805.2062841530054,104.45833333333333,276.0,9.305147058823529
119,500.0,69.0,351.0,9.0
85,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
1083,805.2062841530054,280.0,220.44979367262724,9.0
75,805.2062841530054,50.0,80.0,10.0
160,1000.0,120.0,352.0,9.305147058823529
989,1000.0,158.0,272.0,9.0
95,805.2062841530054,104.45833333333333,335.0,10.0
50,805.2062841530054,50.0,220.44979367262724,10.0
165,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
800,500.0,800.0,217.0,9.305147058823529
160,350.0,100.0,330.0,9.0
351,805.2062841530054,150.0,2.0,10.0
1178,2000.0,250.0,274.0,8.0
50,805.2062841530054,104.45833333333333,311.0,9.305147058823529
200,805.2062841530054,100.0,11.0,9.305147058823529
179,805.2062841530054,104.45833333333333,65.0,10.0
161,134.0,60.0,220.44979367262724,7.0
283,1000.0,100.0,364.0,9.305147058823529
90,805.2062841530054,104.45833333333333,35.0,10.0
301,805.2062841530054,104.45833333333333,179.0,10.0
63,805.2062841530054,26.0,364.0,10.0
290,1000.0,100.0,346.0,9.305147058823529
55,805.2062841530054,5.0,331.0,10.0
250,1000.0,120.0,34.0,9.305147058823529
35,150.0,30.0,342.0,9.0
101,805.2062841530054,104.45833333333333,220.44979367262724,2.0
206,805.2062841530054,104.45833333333333,96.0,9.0
110,1500.0,58.0,119.0,10.0
99,805.2062841530054,104.45833333333333,239.0,10.0
80,805.2062841530054,104.45833333333333,49.0,10.0
102,805.2062841530054,125.0,350.0,9.0
612,805.2062841530054,104.45833333333333,365.0,10.0
64,805.2062841530054,104.45833333333333,228.0,10.0
1978,2380.0,600.0,74.0,9.0
295,805.2062841530054,104.45833333333333,365.0,9.0
848,790.0,150.0,220.44979367262724,9.0
35,805.2062841530054,10.0,220.44979367262724,9.0
75,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
417,805.2062841530054,104.45833333333333,365.0,9.305147058823529
201,805.2062841530054,100.0,57.0,10.0
45,805.2062841530054,10.0,220.44979367262724,10.0
377,805.2062841530054,50.0,66.0,9.0
55,805.2062841530054,16.0,340.0,10.0
35,805.2062841530054,104.45833333333333,220.44979367262724,10.0
190,805.2062841530054,65.0,257.0,10.0
142,805.2062841530054,104.45833333333333,180.0,10.0
45,805.2062841530054,25.0,289.0,10.0
60,805.2062841530054,120.0,29.0,9.305147058823529
101,805.2062841530054,70.0,316.0,10.0
353,805.2062841530054,39.0,61.0,10.0
72,190.0,15.0,220.0,10.0
135,500.0,85.0,95.0,9.0
42,100.0,20.0,186.0,10.0
200,805.2062841530054,100.0,302.0,10.0
79,805.2062841530054,60.0,88.0,9.305147058823529
180,200.0,140.0,286.0,9.0
338,805.2062841530054,104.45833333333333,84.0,9.0
100,350.0,209.0,220.44979367262724,9.0
211,596.0,30.0,140.0,9.0
46,805.2062841530054,12.0,196.0,10.0
248,805.2062841530054,104.45833333333333,365.0,9.305147058823529
101,374.0,150.0,178.0,9.305147058823529
643,805.2062841530054,104.45833333333333,365.0,9.305147058823529
196,805.2062841530054,104.45833333333333,114.0,9.0
401,805.2062841530054,104.45833333333333,90.0,9.305147058823529
120,100.0,20.0,227.0,9.0
60,100.0,20.0,363.0,10.0
39,805.2062841530054,15.0,41.0,9.0
32,100.0,6.0,220.44979367262724,9.305147058823529
301,300.0,90.0,15.0,9.0
628,805.2062841530054,104.45833333333333,365.0,9.305147058823529
35,805.2062841530054,10.0,220.44979367262724,9.0
80,150.0,100.0,174.0,9.0
548,805.2062841530054,300.0,12.0,9.305147058823529
299,805.2062841530054,104.45833333333333,243.0,9.0
64,805.2062841530054,104.45833333333333,220.44979367262724,9.0
30,805.2062841530054,6.0,312.0,9.0
325,500.0,105.0,332.0,10.0
163,805.2062841530054,90.0,141.0,8.0
105,805.2062841530054,26.0,358.0,10.0
60,300.0,55.0,220.44979367262724,10.0
115,805.2062841530054,104.45833333333333,160.0,10.0
298,805.2062841530054,110.0,83.0,10.0
95,805.2062841530054,104.45833333333333,362.0,9.305147058823529
60,100.0,30.0,16.0,10.0
451,500.0,135.0,172.0,9.305147058823529
169,805.2062841530054,104.45833333333333,179.0,7.0
447,805.2062841530054,120.0,122.0,9.0
64,805.2062841530054,104.45833333333333,220.44979367262724,10.0
132,527.0,105.0,285.0,10.0
23,250.0,25.0,283.0,9.0
390,805.2062841530054,104.45833333333333,78.0,9.0
150,805.2062841530054,104.45833333333333,275.0,7.0
265,1000.0,100.0,342.0,9.0
118,805.2062841530054,70.0,305.0,8.0
369,805.2062841530054,160.0,82.0,9.0
299,300.0,261.0,317.0,9.305147058823529
108,200.0,98.0,31.0,9.0
110,700.0,50.0,220.44979367262724,9.305147058823529
65,805.2062841530054,104.45833333333333,90.0,9.305147058823529
725,1500.0,250.0,343.0,9.0
50,110.0,10.0,346.0,9.305147058823529
110,200.0,20.0,318.0,10.0
60,805.2062841530054,10.0,230.0,9.0
211,17868.0,104.45833333333333,83.0,9.305147058823529
668,1000.0,250.0,360.0,9.305147058823529
30,100.0,20.0,341.0,10.0
39,200.0,60.0,310.0,10.0
149,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
400,805.2062841530054,104.45833333333333,175.0,7.0
150,250.0,75.0,95.0,10.0
58,805.2062841530054,104.45833333333333,83.0,9.305147058823529
65,805.2062841530054,104.45833333333333,298.0,10.0
45,805.2062841530054,15.0,311.0,10.0
15,805.2062841530054,104.45833333333333,263.0,10.0
110,805.2062841530054,104.45833333333333,24.0,9.305147058823529
300,805.2062841530054,104.45833333333333,344.0,9.0
61,95.0,45.0,44.0,10.0
232,805.2062841530054,100.0,358.0,10.0
80,805.2062841530054,25.0,342.0,10.0
201,805.2062841530054,300.0,364.0,8.0
1601,805.2062841530054,104.45833333333333,160.0,9.305147058823529
159,200.0,129.0,204.0,9.0
81,250.0,49.0,57.0,10.0
149,400.0,140.0,6.0,6.0
283,805.2062841530054,180.0,130.0,9.305147058823529
84,805.2062841530054,25.0,76.0,10.0
129,805.2062841530054,135.0,281.0,9.0
298,805.2062841530054,79.0,364.0,9.0
60,600.0,70.0,80.0,9.0
180,500.0,104.45833333333333,298.0,9.0
1021,10000.0,104.45833333333333,358.0,9.305147058823529
220,805.2062841530054,39.0,220.44979367262724,9.0
222,805.2062841530054,270.0,211.0,9.305147058823529
199,805.2062841530054,20.0,220.44979367262724,9.0
334,250.0,335.0,159.0,9.305147058823529
22,805.2062841530054,15.0,77.0,9.0
96,150.0,75.0,26.0,9.0
472,250.0,273.0,220.44979367262724,9.305147058823529
79,805.2062841530054,40.0,83.0,10.0
169,805.2062841530054,75.0,291.0,10.0
502,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
53,150.0,18.0,174.0,9.0
105,805.2062841530054,104.45833333333333,365.0,9.0
142,805.2062841530054,70.0,295.0,10.0
283,1000.0,104.45833333333333,364.0,9.305147058823529
500,2000.0,250.0,330.0,10.0
225,805.2062841530054,90.0,220.44979367262724,10.0
204,1000.0,104.45833333333333,364.0,9.305147058823529
222,805.2062841530054,235.0,307.0,9.305147058823529
174,805.2062841530054,104.45833333333333,365.0,10.0
295,805.2062841530054,104.45833333333333,337.0,10.0
158,805.2062841530054,104.45833333333333,365.0,9.0
63,805.2062841530054,120.0,290.0,9.305147058823529
79,2300.0,104.45833333333333,320.0,9.305147058823529
27,500.0,80.0,100.0,9.305147058823529
222,805.2062841530054,285.0,259.0,8.0
100,805.2062841530054,100.0,64.0,9.0
55,805.2062841530054,104.45833333333333,310.0,9.305147058823529
195,805.2062841530054,290.0,218.0,9.305147058823529
90,805.2062841530054,104.45833333333333,365.0,10.0
691,805.2062841530054,350.0,220.44979367262724,10.0
801,805.2062841530054,104.45833333333333,91.0,9.305147058823529
179,805.2062841530054,104.45833333333333,363.0,9.305147058823529
40,805.2062841530054,104.45833333333333,177.0,10.0
45,805.2062841530054,40.0,9.0,9.0
108,1000.0,360.0,310.0,9.0
90,805.2062841530054,40.0,220.44979367262724,10.0
139,199.0,79.0,56.0,9.0
596,893.0,30.0,88.0,9.305147058823529
27,805.2062841530054,104.45833333333333,52.0,10.0
182,300.0,185.0,208.0,9.0
58,805.2062841530054,104.45833333333333,262.0,9.0
115,200.0,80.0,77.0,10.0
70,300.0,50.0,220.44979367262724,9.0
65,805.2062841530054,104.45833333333333,364.0,9.0
361,805.2062841530054,104.45833333333333,357.0,9.0
159,350.0,145.0,162.0,9.305147058823529
79,805.2062841530054,59.0,56.0,10.0
93,100.0,70.0,75.0,10.0
55,200.0,50.0,262.0,9.305147058823529
120,805.2062841530054,25.0,220.44979367262724,9.0
149,805.2062841530054,50.0,202.0,9.0
58,805.2062841530054,104.45833333333333,365.0,9.305147058823529
220,600.0,75.0,37.0,10.0
22,805.2062841530054,104.45833333333333,216.0,8.0
100,805.2062841530054,104.45833333333333,180.0,9.305147058823529
71,300.0,50.0,30.0,10.0
25,100.0,12.0,9.0,9.305147058823529
32,805.2062841530054,104.45833333333333,89.0,10.0
120,805.2062841530054,104.45833333333333,353.0,10.0
267,1000.0,100.0,364.0,9.305147058823529
40,2000.0,85.0,272.0,9.305147058823529
135,805.2062841530054,104.45833333333333,212.0,9.0
35,805.2062841530054,104.45833333333333,89.0,10.0
70,805.2062841530054,20.0,220.44979367262724,9.305147058823529
88,805.2062841530054,10.0,220.44979367262724,8.0
41,805.2062841530054,104.45833333333333,163.0,9.305147058823529
70,250.0,104.45833333333333,68.0,10.0
280,805.2062841530054,104.45833333333333,220.44979367262724,10.0
50,805.2062841530054,104.45833333333333,322.0,9.0
85,805.2062841530054,104.45833333333333,357.0,9.0
140,600.0,150.0,38.0,8.0
169,805.2062841530054,150.0,93.0,9.0
997,805.2062841530054,200.0,4.0,10.0
307,500.0,319.0,212.0,9.305147058823529
142,805.2062841530054,120.0,220.44979367262724,10.0
69,150.0,25.0,289.0,9.0
129,805.2062841530054,104.45833333333333,365.0,9.305147058823529
41,1100.0,50.0,184.0,9.305147058823529
121,805.2062841530054,104.45833333333333,365.0,9.305147058823529
100,805.2062841530054,80.0,281.0,7.0
181,700.0,160.0,7.0,9.0
121,805.2062841530054,104.45833333333333,175.0,9.0
754,1000.0,200.0,308.0,9.0
178,805.2062841530054,150.0,282.0,9.305147058823529
100,805.2062841530054,104.45833333333333,220.44979367262724,10.0
350,1000.0,285.0,89.0,9.305147058823529
97,805.2062841530054,200.0,156.0,10.0
35,805.2062841530054,5.0,220.44979367262724,9.0
130,250.0,60.0,2.0,10.0
89,805.2062841530054,104.45833333333333,347.0,9.0
36,805.2062841530054,104.45833333333333,62.0,10.0
455,805.2062841530054,104.45833333333333,220.44979367262724,10.0
14,805.2062841530054,20.0,230.0,7.0
139,150.0,99.0,182.0,10.0
31,805.2062841530054,104.45833333333333,356.0,8.0
49,805.2062841530054,30.0,124.0,9.0
310,500.0,263.0,320.0,9.305147058823529
28,805.2062841530054,104.45833333333333,220.44979367262724,10.0
400,805.2062841530054,286.0,303.0,9.305147058823529
228,805.2062841530054,104.45833333333333,162.0,9.305147058823529
37,805.2062841530054,30.0,220.44979367262724,9.305147058823529
305,300.0,125.0,186.0,10.0
283,805.2062841530054,104.45833333333333,347.0,10.0
59,805.2062841530054,49.0,160.0,9.0
160,500.0,60.0,220.44979367262724,7.0
49,805.2062841530054,104.45833333333333,344.0,9.305147058823529
40,805.2062841530054,10.0,365.0,10.0
80,250.0,50.0,220.44979367262724,8.0
299,1500.0,400.0,91.0,10.0
145,805.2062841530054,104.45833333333333,282.0,9.0
80,250.0,50.0,220.44979367262724,8.0
248,805.2062841530054,100.0,179.0,9.305147058823529
36,805.2062841530054,20.0,303.0,8.0
46,805.2062841530054,104.45833333333333,254.0,10.0
776,805.2062841530054,491.0,140.0,9.305147058823529
55,150.0,104.45833333333333,106.0,9.305147058823529
70,805.2062841530054,25.0,353.0,9.0
46,805.2062841530054,25.0,293.0,10.0
179,900.0,200.0,112.0,10.0
769,39228.0,104.45833333333333,169.0,9.0
295,1191.0,214.0,64.0,9.0
45,805.2062841530054,104.45833333333333,312.0,9.0
95,805.2062841530054,45.0,143.0,9.0
50,805.2062841530054,25.0,365.0,10.0
25,805.2062841530054,10.0,220.44979367262724,9.0
40,805.2062841530054,104.45833333333333,220.44979367262724,8.0
101,805.2062841530054,104.45833333333333,161.0,9.0
997,805.2062841530054,104.45833333333333,220.44979367262724,9.0
269,805.2062841530054,149.0,365.0,9.305147058823529
479,805.2062841530054,104.45833333333333,221.0,10.0
70,805.2062841530054,20.0,144.0,10.0
160,384.0,150.0,271.0,9.0
439,300.0,199.0,194.0,9.0
158,805.2062841530054,104.45833333333333,89.0,9.305147058823529
55,200.0,20.0,131.0,9.0
129,200.0,104.45833333333333,342.0,8.0
74,805.2062841530054,104.45833333333333,90.0,8.0
1287,2000.0,300.0,131.0,9.0
791,371.0,104.45833333333333,355.0,9.305147058823529
88,300.0,55.0,197.0,10.0
68,150.0,75.0,261.0,9.0
129,300.0,300.0,220.44979367262724,10.0
139,200.0,50.0,114.0,10.0
145,805.2062841530054,104.45833333333333,346.0,9.0
25,805.2062841530054,5.0,75.0,10.0
38,805.2062841530054,104.45833333333333,220.44979367262724,10.0
59,805.2062841530054,19.0,196.0,9.0
60,805.2062841530054,10.0,159.0,9.0
130,805.2062841530054,30.0,43.0,9.305147058823529
135,150.0,50.0,122.0,10.0
56,344.0,51.0,236.0,9.0
399,805.2062841530054,104.45833333333333,365.0,9.305147058823529
200,805.2062841530054,40.0,247.0,9.0
70,100.0,15.0,336.0,9.0
406,805.2062841530054,104.45833333333333,365.0,2.0
39,805.2062841530054,104.45833333333333,220.44979367262724,9.0
90,805.2062841530054,15.0,60.0,10.0
15,805.2062841530054,5.0,365.0,9.305147058823529
119,500.0,25.0,220.44979367262724,9.305147058823529
72,300.0,104.45833333333333,365.0,8.0
46,805.2062841530054,8.0,220.44979367262724,9.0
80,805.2062841530054,104.45833333333333,48.0,9.0
251,11000.0,100.0,2.0,9.0
79,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
105,805.2062841530054,104.45833333333333,365.0,7.0
1719,805.2062841530054,300.0,7.0,10.0
1586,805.2062841530054,104.45833333333333,360.0,8.0
49,805.2062841530054,104.45833333333333,361.0,10.0
60,805.2062841530054,104.45833333333333,340.0,6.0
85,805.2062841530054,104.45833333333333,356.0,10.0
80,805.2062841530054,104.45833333333333,363.0,8.0
81,805.2062841530054,30.0,132.0,10.0
30,600.0,84.0,252.0,10.0
95,500.0,104.45833333333333,34.0,10.0
45,805.2062841530054,104.45833333333333,317.0,9.0
700,200.0,120.0,323.0,8.0
600,300.0,120.0,322.0,8.0
290,500.0,50.0,180.0,9.305147058823529
80,805.2062841530054,104.45833333333333,318.0,10.0
649,805.2062841530054,104.45833333333333,89.0,9.305147058823529
81,600.0,75.0,96.0,10.0
300,805.2062841530054,104.45833333333333,365.0,9.305147058823529
138,805.2062841530054,125.0,342.0,9.0
130,805.2062841530054,100.0,185.0,10.0
36,805.2062841530054,15.0,301.0,8.0
137,805.2062841530054,100.0,87.0,9.305147058823529
46,200.0,15.0,220.44979367262724,9.305147058823529
195,432.0,104.45833333333333,242.0,9.0
250,805.2062841530054,104.45833333333333,289.0,9.0
68,805.2062841530054,30.0,51.0,10.0
79,805.2062841530054,104.45833333333333,220.44979367262724,10.0
33,805.2062841530054,104.45833333333333,220.44979367262724,10.0
50,805.2062841530054,104.45833333333333,220.44979367262724,10.0
31,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
38,500.0,27.0,186.0,9.0
132,805.2062841530054,104.45833333333333,365.0,9.305147058823529
127,805.2062841530054,104.45833333333333,340.0,10.0
447,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
41,805.2062841530054,25.0,113.0,9.0
279,805.2062841530054,100.0,218.0,10.0
88,200.0,50.0,220.44979367262724,10.0
115,400.0,85.0,198.0,9.0
90,805.2062841530054,104.45833333333333,59.0,10.0
50,805.2062841530054,20.0,220.44979367262724,10.0
903,805.2062841530054,280.0,53.0,10.0
522,805.2062841530054,312.0,254.0,10.0
90,805.2062841530054,63.0,177.0,9.0
179,805.2062841530054,30.0,355.0,9.0
85,805.2062841530054,20.0,6.0,10.0
250,400.0,170.0,220.44979367262724,10.0
798,1000.0,400.0,350.0,6.0
249,805.2062841530054,104.45833333333333,357.0,10.0
35,600.0,104.45833333333333,35.0,9.305147058823529
